steps,rollout,mean_return,mean_episode_length,policy_loss,value_loss,entropy,sr_loss,grad_norm
87296,341,-142.7488,10000.0,0.114634,0.055611,1.090757,0.005012,1.046562
87552,342,-142.7488,10000.0,-0.033649,0.001957,1.090793,0.005369,0.309683
87808,343,-142.7488,10000.0,-0.000868,0.000596,1.090977,0.005025,0.048489
88064,344,-142.7488,10000.0,0.11934,0.053661,1.091392,0.00497,1.077187
88320,345,-142.7488,10000.0,0.021147,0.001095,1.091784,0.005166,0.195839
88576,346,-142.7488,10000.0,-7.7e-05,0.001998,1.092035,0.005096,0.033006
88832,347,-142.7488,10000.0,0.128838,0.064848,1.092372,0.005308,1.173908
89088,348,-142.7488,10000.0,-0.045197,0.003405,1.092545,0.005178,0.408383
89344,349,-142.7488,10000.0,-0.027472,0.001329,1.092473,0.005323,0.255752
89600,350,-142.7488,10000.0,0.109936,0.065494,1.092535,0.005077,0.998023
89856,351,-142.7488,10000.0,0.092543,0.055762,1.092616,0.004946,0.831711
90112,352,-142.9711,10000.0,-0.030418,0.015339,1.093016,0.066282,0.246722
90368,353,-142.9711,10000.0,0.195259,0.093683,1.092911,0.005116,1.766577
90624,354,-142.9711,10000.0,-0.088175,0.008231,1.092716,0.005024,0.796314
90880,355,-142.9711,10000.0,-0.138257,0.017579,1.092702,0.005086,1.238439
91136,356,-142.9711,10000.0,0.021448,0.040081,1.092367,0.005059,0.198525
91392,357,-142.9711,10000.0,-0.10403,0.010404,1.092411,0.00515,0.942672
91648,358,-142.9711,10000.0,-0.094833,0.008646,1.092529,0.005141,0.855177
91904,359,-142.9711,10000.0,-0.078435,0.006937,1.092678,0.004872,0.703438
92160,360,-142.9711,10000.0,-0.059062,0.003686,1.092635,0.004721,0.531965
92416,361,-142.9711,10000.0,-0.025078,0.001831,1.092101,0.004984,0.226746
92672,362,-142.9711,10000.0,0.176009,0.072785,1.091566,0.005133,1.596486
92928,363,-142.9711,10000.0,0.047045,0.002884,1.090666,0.005161,0.426616
93184,364,-142.9711,10000.0,0.076298,0.005642,1.089957,0.005004,0.687354
93440,365,-142.9711,10000.0,0.201167,0.086879,1.08974,0.005012,1.813945
93696,366,-142.9711,10000.0,0.184536,0.074347,1.089732,0.00494,1.660101
93952,367,-142.9711,10000.0,0.163944,0.075389,1.089949,0.004854,1.477308
94208,368,-142.9711,10000.0,0.015792,0.000775,1.090593,0.004846,0.145804
94464,369,-142.9711,10000.0,0.097908,0.045693,1.091308,0.004977,0.877001
94720,370,-142.9711,10000.0,-0.071016,0.00565,1.092222,0.004916,0.639096
94976,371,-142.9711,10000.0,-0.097708,0.009226,1.093075,0.005055,0.875023
95232,372,-142.9711,10000.0,-0.097334,0.00896,1.093587,0.005091,0.880341
95488,373,-142.9711,10000.0,-0.100597,0.00993,1.094319,0.005047,0.900492
95744,374,-142.9711,10000.0,-0.124414,0.014581,1.09481,0.005447,1.115821
96000,375,-142.9711,10000.0,-0.026069,0.021912,1.095318,0.004923,0.241642
96256,376,-142.9711,10000.0,-0.078576,0.006539,1.095813,0.005227,0.706584
96512,377,-142.9711,10000.0,-0.009892,0.001662,1.096135,0.004808,0.096134
96768,378,-142.9711,10000.0,0.09553,0.049728,1.096326,0.004734,0.85582
97024,379,-142.9711,10000.0,0.072827,0.035799,1.09647,0.004689,0.652171
97280,380,-142.9711,10000.0,0.057369,0.003172,1.096545,0.00478,0.516469
97536,381,-142.9711,10000.0,0.053166,0.002934,1.09652,0.004825,0.479301
97792,382,-142.9711,10000.0,0.007733,0.000941,1.096306,0.004849,0.086758
98048,383,-142.9711,10000.0,-0.000561,0.000749,1.096153,0.004894,0.051565
98304,384,-142.9711,10000.0,0.15117,0.072572,1.096005,0.004933,1.360518
98560,385,-142.9711,10000.0,-0.037407,0.002514,1.096068,0.005002,0.334573
98816,386,-142.9711,10000.0,-0.017934,0.000818,1.096106,0.004627,0.165666
99072,387,-142.9711,10000.0,-0.045526,0.002763,1.096274,0.004908,0.41107
99328,388,-142.9711,10000.0,-0.062907,0.00429,1.09649,0.004993,0.563115
99584,389,-142.9711,10000.0,0.096381,0.057208,1.09663,0.004882,0.86803
99840,390,-142.9711,10000.0,-0.046879,0.004719,1.096825,0.004941,0.421618
100096,391,-143.675,10000.0,0.163807,0.064747,1.097131,0.06734,1.484612
100352,392,-143.675,10000.0,-0.068543,0.007815,1.09747,0.005166,0.610835
100608,393,-143.675,10000.0,0.095573,0.046971,1.097755,0.004744,0.853426
100864,394,-143.675,10000.0,-0.013471,0.001608,1.097975,0.004912,0.124751
101120,395,-143.675,10000.0,0.100004,0.043569,1.098099,0.004994,0.894129
101376,396,-143.675,10000.0,0.101185,0.062017,1.098162,0.004844,0.90216
101632,397,-143.675,10000.0,-0.046363,0.002518,1.098225,0.004755,0.418803
101888,398,-143.675,10000.0,-0.080623,0.007494,1.09836,0.004743,0.719106
102144,399,-143.675,10000.0,-0.071827,0.005369,1.098383,0.004782,0.641523
102400,400,-143.675,10000.0,0.077258,0.052864,1.09841,0.004869,0.694452
102656,401,-143.675,10000.0,-0.077341,0.006588,1.098431,0.005005,0.688699
102912,402,-143.675,10000.0,-0.060028,0.003972,1.098363,0.00527,0.537351
103168,403,-143.675,10000.0,-0.001501,0.04955,1.09836,0.004892,0.060971
103424,404,-143.675,10000.0,-0.031838,0.001621,1.098345,0.004721,0.283246
103680,405,-143.675,10000.0,-0.007851,0.001686,1.098336,0.005054,0.077227
103936,406,-143.675,10000.0,0.006105,0.00206,1.098343,0.005292,0.082228
104192,407,-143.675,10000.0,0.027906,0.002598,1.098353,0.004952,0.251992
104448,408,-143.675,10000.0,0.18961,0.07259,1.098339,0.005045,1.685769
104704,409,-143.675,10000.0,0.148708,0.064719,1.098383,0.005562,1.323488
104960,410,-143.675,10000.0,0.056692,0.003237,1.098385,0.00461,0.504161
105216,411,-143.675,10000.0,0.008697,0.000995,1.09838,0.004879,0.086764
105472,412,-143.675,10000.0,0.127709,0.06625,1.098395,0.005094,1.137377
105728,413,-143.675,10000.0,-0.047066,0.002328,1.098365,0.004887,0.417957
105984,414,-143.675,10000.0,-0.075427,0.005755,1.098373,0.00498,0.665981
106240,415,-143.675,10000.0,0.044967,0.038562,1.098367,0.004935,0.395741
106496,416,-143.675,10000.0,-0.059983,0.00406,1.098437,0.004991,0.538925
106752,417,-143.675,10000.0,-0.075392,0.015021,1.09848,0.005029,0.669155
107008,418,-143.675,10000.0,-0.078899,0.007605,1.098505,0.005318,0.693492
107264,419,-143.675,10000.0,-0.02783,0.001738,1.098533,0.004959,0.250038
107520,420,-143.675,10000.0,0.188651,0.124704,1.098547,0.005038,1.660771
107776,421,-143.675,10000.0,-0.014454,0.001153,1.098587,0.005038,0.129541
108032,422,-143.675,10000.0,-0.012609,0.002532,1.098597,0.005216,0.118316
108288,423,-143.675,10000.0,0.137062,0.068406,1.098595,0.00485,1.210977
108544,424,-143.675,10000.0,0.021859,0.001071,1.098605,0.004725,0.194597
108800,425,-143.675,10000.0,-0.019221,0.001647,1.098606,0.00511,0.170703
109056,426,-143.675,10000.0,0.030269,0.001569,1.098592,0.004982,0.270906
109312,427,-143.675,10000.0,0.163679,0.063879,1.098578,0.00475,1.442002
109568,428,-143.675,10000.0,-0.007743,0.000609,1.098556,0.00483,0.080765
109824,429,-143.675,10000.0,0.091395,0.052496,1.098548,0.005054,0.801181
110080,430,-144.1455,10000.0,0.152876,0.065872,1.09853,0.063485,1.379725
110336,431,-144.1455,10000.0,0.0219,0.056897,1.098489,0.004941,0.198262
110592,432,-144.1455,10000.0,-0.11046,0.013559,1.098461,0.005123,0.974799
110848,433,-144.1455,10000.0,-0.009098,0.045639,1.098445,0.005157,0.089132
111104,434,-144.1455,10000.0,-0.153408,0.020906,1.098427,0.00495,1.351874
111360,435,-144.1455,10000.0,-0.043911,0.047031,1.098488,0.005258,0.399362
111616,436,-144.1455,10000.0,-0.169191,0.026001,1.098457,0.005022,1.495945
111872,437,-144.1455,10000.0,-0.128054,0.015922,1.098479,0.004956,1.132706
112128,438,-144.1455,10000.0,-0.123148,0.015067,1.098509,0.00518,1.079211
112384,439,-144.1455,10000.0,0.066183,0.047469,1.098521,0.005149,0.577499
112640,440,-144.1455,10000.0,-0.021057,0.001061,1.09848,0.005264,0.194034
112896,441,-144.1455,10000.0,0.143502,0.069576,1.098383,0.00516,1.268002
113152,442,-144.1455,10000.0,0.033978,0.001367,1.098205,0.004936,0.3049
113408,443,-144.1455,10000.0,0.049825,0.002637,1.098047,0.00505,0.44088
113664,444,-144.1455,10000.0,0.154662,0.063231,1.09775,0.005294,1.363549
113920,445,-144.1455,10000.0,0.024024,0.001635,1.097367,0.005101,0.214814
114176,446,-144.1455,10000.0,0.114652,0.063102,1.096881,0.005009,1.016579
114432,447,-144.1455,10000.0,-0.061511,0.006532,1.096617,0.00503,0.544656
114688,448,-144.1455,10000.0,0.149864,0.085632,1.096518,0.00506,1.334192
114944,449,-144.1455,10000.0,0.030888,0.038603,1.096218,0.005025,0.271588
115200,450,-144.1455,10000.0,0.035326,0.054883,1.096046,0.005387,0.323342
115456,451,-144.1455,10000.0,-0.024728,0.051882,1.09584,0.005061,0.224277
115712,452,-144.1455,10000.0,-0.084305,0.041143,1.095799,0.005167,0.744067
115968,453,-144.1455,10000.0,-0.17265,0.028516,1.095511,0.005174,1.531008
116224,454,-144.1455,10000.0,-0.175753,0.029533,1.095334,0.005051,1.562114
116480,455,-144.1455,10000.0,-0.070178,0.054242,1.095248,0.005003,0.626148
116736,456,-144.1455,10000.0,-0.144392,0.018449,1.095317,0.004973,1.277365
116992,457,-144.1455,10000.0,-0.100711,0.009925,1.095037,0.004956,0.893344
117248,458,-144.1455,10000.0,0.036924,0.052239,1.094563,0.004964,0.330571
117504,459,-144.1455,10000.0,0.236762,0.123006,1.094234,0.005541,2.111524
117760,460,-144.1455,10000.0,0.07965,0.042771,1.093757,0.005437,0.708658
118016,461,-144.1455,10000.0,-0.026082,0.001272,1.093263,0.00486,0.231937
118272,462,-144.1455,10000.0,0.325752,0.19352,1.092629,0.005503,2.932808
118528,463,-144.1455,10000.0,0.20397,0.099373,1.091393,0.005265,1.81572
118784,464,-144.1455,10000.0,-0.03525,0.002245,1.090327,0.005388,0.31652
119040,465,-144.1455,10000.0,0.118378,0.065894,1.089156,0.005312,1.065662
119296,466,-144.1455,10000.0,0.075219,0.046136,1.087843,0.005171,0.672099
119552,467,-144.1455,10000.0,-0.105,0.012102,1.086518,0.005073,0.934771
119808,468,-144.1455,10000.0,0.168429,0.083697,1.085145,0.005533,1.524251
120064,469,-143.4542,10000.0,0.059415,0.065596,1.083725,0.067076,0.563949
120320,470,-143.4542,10000.0,0.111807,0.06853,1.082564,0.005315,0.989121
120576,471,-143.4542,10000.0,-0.200903,0.036821,1.082131,0.005133,1.787926
120832,472,-143.4542,10000.0,-0.08113,0.064753,1.081696,0.00549,0.737432
121088,473,-143.4542,10000.0,-0.234807,0.050486,1.082017,0.005238,2.086367
121344,474,-143.4542,10000.0,-0.243237,0.055809,1.081954,0.005333,2.184231
121600,475,-143.4542,10000.0,-0.1074,0.052474,1.082208,0.005225,0.953251
121856,476,-143.4542,10000.0,-0.203834,0.038064,1.082277,0.005423,1.823245
122112,477,-143.4542,10000.0,-0.189651,0.037266,1.0824,0.00572,1.717139
122368,478,-143.4542,10000.0,-0.134525,0.01848,1.083154,0.005305,1.194977
122624,479,-143.4542,10000.0,-0.085337,0.007726,1.08355,0.005246,0.756512
122880,480,-143.4542,10000.0,-0.031736,0.002385,1.083331,0.005315,0.287983
123136,481,-143.4542,10000.0,0.008415,0.001709,1.083185,0.005358,0.091369
123392,482,-143.4542,10000.0,0.091474,0.008607,1.083437,0.005383,0.815687
123648,483,-143.4542,10000.0,0.367097,0.256632,1.083724,0.00564,3.297512
123904,484,-143.4542,10000.0,0.117974,0.013916,1.083727,0.005193,1.053293
124160,485,-143.4542,10000.0,0.232222,0.09789,1.08393,0.005193,2.06911
124416,486,-143.4542,10000.0,0.14942,0.062915,1.084387,0.005556,1.326358
124672,487,-143.4542,10000.0,0.218166,0.093347,1.085024,0.005786,1.96683
124928,488,-143.4542,10000.0,0.208156,0.086162,1.08473,0.0054,1.88132
125184,489,-143.4542,10000.0,0.045126,0.003076,1.084233,0.005573,0.407883
125440,490,-143.4542,10000.0,0.007164,0.000759,1.083647,0.005227,0.068437
125696,491,-143.4542,10000.0,0.074375,0.048042,1.083347,0.005561,0.666714
125952,492,-143.4542,10000.0,-0.097828,0.009694,1.083048,0.005173,0.873185
126208,493,-143.4542,10000.0,-0.100237,0.01073,1.082909,0.005479,0.893129
126464,494,-143.4542,10000.0,-0.151776,0.02364,1.082652,0.005511,1.348505
126720,495,-143.4542,10000.0,-0.069148,0.051871,1.082274,0.005448,0.628673
126976,496,-143.4542,10000.0,0.002944,0.04504,1.082397,0.005532,0.054601
127232,497,-143.4542,10000.0,-0.138612,0.019486,1.08248,0.005697,1.22863
127488,498,-143.4542,10000.0,-0.051857,0.051132,1.082366,0.005437,0.467199
127744,499,-143.4542,10000.0,0.016309,0.053101,1.082955,0.006113,0.169516
128000,500,-143.4542,10000.0,-0.060133,0.004271,1.083022,0.005558,0.538082
128256,501,-143.4542,10000.0,0.090807,0.041423,1.083255,0.005603,0.811713
128512,502,-143.4542,10000.0,0.094873,0.047958,1.083326,0.005588,0.83997
128768,503,-143.4542,10000.0,-0.032845,0.002657,1.083542,0.005455,0.295426
129024,504,-143.4542,10000.0,-0.078565,0.007094,1.084194,0.005442,0.688654
129280,505,-143.4542,10000.0,-0.018667,0.001294,1.084369,0.005673,0.173931
129536,506,-143.4542,10000.0,0.035817,0.001721,1.084866,0.005612,0.322012
129792,507,-143.4542,10000.0,0.004161,0.001425,1.085537,0.005677,0.047973
130048,508,-143.4977,10000.0,0.129448,0.030234,1.086401,0.066987,1.18163
130304,509,-143.4977,10000.0,0.15252,0.071404,1.086615,0.005384,1.365145
130560,510,-143.4977,10000.0,0.179101,0.069258,1.086712,0.005555,1.572619
130816,511,-143.4977,10000.0,0.145641,0.057003,1.087184,0.005603,1.27937
131072,512,-143.4977,10000.0,0.102779,0.05387,1.088058,0.005514,0.907554
131328,513,-143.4977,10000.0,-0.061273,0.003837,1.088699,0.005518,0.548042
131584,514,-143.4977,10000.0,-0.101405,0.010869,1.089556,0.005393,0.897749
131840,515,-143.4977,10000.0,-0.101894,0.009962,1.09031,0.005429,0.894997
132096,516,-143.4977,10000.0,-0.115172,0.013823,1.09086,0.005617,1.009528
132352,517,-143.4977,10000.0,-0.096186,0.008856,1.09122,0.005374,0.85004
132608,518,-143.4977,10000.0,-0.092072,0.008302,1.091699,0.005521,0.811151
132864,519,-143.4977,10000.0,-0.056055,0.004327,1.092194,0.005606,0.493555
133120,520,-143.4977,10000.0,-0.012958,0.00148,1.092787,0.005581,0.11764
133376,521,-143.4977,10000.0,0.058527,0.003476,1.093388,0.005469,0.519359
133632,522,-143.4977,10000.0,0.031669,0.002445,1.093824,0.005696,0.286886
133888,523,-143.4977,10000.0,0.06626,0.00536,1.093951,0.00567,0.58395
134144,524,-143.4977,10000.0,0.07486,0.006612,1.094526,0.005485,0.664845
134400,525,-143.4977,10000.0,0.173012,0.06181,1.094667,0.00599,1.509969
134656,526,-143.4977,10000.0,0.164584,0.071667,1.094918,0.00555,1.436333
134912,527,-143.4977,10000.0,0.004163,0.001167,1.095383,0.005663,0.060065
135168,528,-143.4977,10000.0,0.081098,0.053425,1.095635,0.006229,0.718359
135424,529,-143.4977,10000.0,-0.038374,0.002959,1.095759,0.005752,0.3421
135680,530,-143.4977,10000.0,-0.084664,0.00793,1.095981,0.00582,0.741938
135936,531,-143.4977,10000.0,0.058826,0.046476,1.096122,0.005554,0.513168
136192,532,-143.4977,10000.0,-0.023999,0.037141,1.096156,0.00621,0.219876
136448,533,-143.4977,10000.0,-0.116053,0.01271,1.096196,0.005834,1.021457
136704,534,-143.4977,10000.0,0.006656,0.038933,1.096064,0.005771,0.060212
136960,535,-143.4977,10000.0,-0.127515,0.014743,1.095977,0.00611,1.11689
137216,536,-143.4977,10000.0,0.130533,0.106914,1.095526,0.006408,1.141914
137472,537,-143.4977,10000.0,-0.138514,0.017809,1.095148,0.00569,1.204153
137728,538,-143.4977,10000.0,-0.129452,0.015278,1.094416,0.00558,1.123873
137984,539,-143.4977,10000.0,-0.100588,0.009857,1.093521,0.005862,0.87984
138240,540,-143.4977,10000.0,0.052048,0.044019,1.092617,0.005897,0.453822
138496,541,-143.4977,10000.0,-0.105522,0.010701,1.091729,0.006089,0.915503
138752,542,-143.4977,10000.0,-0.00307,0.001098,1.090716,0.005935,0.055874
139008,543,-143.4977,10000.0,-0.023799,0.002137,1.089742,0.006103,0.209828
139264,544,-143.4977,10000.0,0.021216,0.00228,1.08922,0.006135,0.192472
139520,545,-143.4977,10000.0,0.080483,0.006419,1.088707,0.005837,0.71259
139776,546,-143.4977,10000.0,0.142574,0.053508,1.088285,0.006124,1.257451
140032,547,-143.7964,10000.0,0.172671,0.072349,1.087898,0.066446,1.546744
140288,548,-143.7964,10000.0,0.188814,0.069034,1.087174,0.005784,1.682632
140544,549,-143.7964,10000.0,0.187343,0.067766,1.086044,0.005755,1.699956
140800,550,-143.7964,10000.0,0.177993,0.136975,1.084159,0.006309,1.554896
141056,551,-143.7964,10000.0,0.049393,0.047598,1.082703,0.005916,0.432428
141312,552,-143.7964,10000.0,0.005696,0.036939,1.081487,0.006276,0.066322
141568,553,-143.7964,10000.0,-0.018788,0.047237,1.080812,0.00607,0.171394
141824,554,-143.7964,10000.0,-0.051962,0.062077,1.080437,0.006164,0.462397
142080,555,-143.7964,10000.0,-0.068274,0.041064,1.080942,0.005978,0.605333
142336,556,-143.7964,10000.0,-0.248574,0.058041,1.081455,0.006229,2.184137
142592,557,-143.7964,10000.0,-0.208431,0.041991,1.081875,0.006015,1.84187
142848,558,-143.7964,10000.0,-0.055002,0.070249,1.082418,0.006153,0.484071
143104,559,-143.7964,10000.0,-0.069415,0.034881,1.083425,0.006535,0.617389
143360,560,-143.7964,10000.0,-0.010171,0.041745,1.084307,0.006113,0.114982
143616,561,-143.7964,10000.0,0.026051,0.040286,1.08558,0.006119,0.22614
143872,562,-143.7964,10000.0,0.042983,0.049455,1.086711,0.006375,0.380781
144128,563,-143.7964,10000.0,-0.084363,0.007071,1.087778,0.006437,0.737588
144384,564,-143.7964,10000.0,0.168995,0.099963,1.088382,0.006141,1.483134
144640,565,-143.7964,10000.0,-0.02904,0.001659,1.088953,0.006019,0.266457
144896,566,-143.7964,10000.0,0.087282,0.064961,1.089646,0.006175,0.763774
145152,567,-143.7964,10000.0,0.156172,0.088319,1.090466,0.006313,1.357101
145408,568,-143.7964,10000.0,-0.042379,0.002982,1.091268,0.005997,0.376507
145664,569,-143.7964,10000.0,-0.082011,0.006696,1.092111,0.006032,0.714086
145920,570,-143.7964,10000.0,-0.075938,0.007921,1.092609,0.006383,0.660431
146176,571,-143.7964,10000.0,-0.060024,0.006847,1.092896,0.006588,0.522633
146432,572,-143.7964,10000.0,0.066142,0.049478,1.093174,0.006332,0.584615
146688,573,-143.7964,10000.0,0.12325,0.057765,1.093398,0.006285,1.087372
146944,574,-143.7964,10000.0,-0.005787,0.002942,1.093524,0.006549,0.056105
147200,575,-143.7964,10000.0,0.018315,0.002918,1.093707,0.006302,0.166611
147456,576,-143.7964,10000.0,-0.038156,0.005729,1.093785,0.006583,0.32713
147712,577,-143.7964,10000.0,0.184942,0.076142,1.093453,0.006072,1.630675
147968,578,-143.7964,10000.0,0.017847,0.001794,1.09298,0.006477,0.16631
148224,579,-143.7964,10000.0,0.013894,0.001346,1.09258,0.006268,0.126347
148480,580,-143.7964,10000.0,-0.029869,0.001664,1.092425,0.006766,0.26772
148736,581,-143.7964,10000.0,0.105664,0.059066,1.092412,0.006108,0.918827
148992,582,-143.7964,10000.0,0.129179,0.069189,1.0928,0.006339,1.143546
149248,583,-143.7964,10000.0,0.173276,0.113528,1.09297,0.006457,1.512057
149504,584,-143.7964,10000.0,-0.069176,0.006048,1.092929,0.006441,0.604148
149760,585,-143.7964,10000.0,-0.049428,0.002992,1.092841,0.006554,0.437256
150016,586,-143.1753,10000.0,-0.056372,0.026334,1.093162,0.06849,0.474422
150272,587,-143.1753,10000.0,-0.066204,0.018354,1.093145,0.006636,0.57451
150528,588,-143.1753,10000.0,-0.041522,0.002737,1.092461,0.006179,0.365851
150784,589,-143.1753,10000.0,-0.046685,0.004491,1.091884,0.006458,0.410936
151040,590,-143.1753,10000.0,-0.026765,0.002483,1.091497,0.006687,0.239583
151296,591,-143.1753,10000.0,0.101534,0.051066,1.091086,0.006474,0.898661
151552,592,-143.1753,10000.0,0.020184,0.001779,1.090066,0.006307,0.182803
151808,593,-143.1753,10000.0,0.075901,0.053943,1.089414,0.006783,0.678553
152064,594,-143.1753,10000.0,0.165099,0.06521,1.088121,0.006452,1.435677
152320,595,-143.1753,10000.0,-0.053262,0.003715,1.08745,0.006871,0.472656
152576,596,-143.1753,10000.0,0.13549,0.057058,1.087252,0.007064,1.192538
152832,597,-143.1753,10000.0,0.01931,0.001574,1.087229,0.006654,0.174579
153088,598,-143.1753,10000.0,0.209945,0.107967,1.087543,0.006783,1.837553
153344,599,-143.1753,10000.0,-0.045635,0.002379,1.087546,0.00632,0.400226
153600,600,-143.1753,10000.0,-0.096521,0.009538,1.087748,0.006367,0.858016
153856,601,-143.1753,10000.0,-0.028716,0.00151,1.088306,0.006346,0.257501
154112,602,-143.1753,10000.0,-0.03147,0.001846,1.08937,0.006369,0.277031
154368,603,-143.1753,10000.0,-0.010447,0.003369,1.090327,0.006522,0.089866
154624,604,-143.1753,10000.0,-0.004701,0.001275,1.091164,0.006777,0.04302
154880,605,-143.1753,10000.0,0.080915,0.044117,1.091936,0.006801,0.707601
155136,606,-143.1753,10000.0,0.009741,0.000289,1.092334,0.006607,0.09638
155392,607,-143.1753,10000.0,0.119466,0.051306,1.092798,0.006763,1.051896
155648,608,-143.1753,10000.0,-0.001611,0.000775,1.092898,0.006312,0.05274
155904,609,-143.1753,10000.0,-0.050922,0.003432,1.093143,0.006558,0.446246
156160,610,-143.1753,10000.0,0.185984,0.080989,1.093567,0.006419,1.599765
156416,611,-143.1753,10000.0,-0.042022,0.002384,1.094428,0.006463,0.370742
156672,612,-143.1753,10000.0,-0.017017,0.00145,1.09525,0.006506,0.154402
156928,613,-143.1753,10000.0,-0.043591,0.002174,1.096001,0.006995,0.383737
157184,614,-143.1753,10000.0,0.184785,0.090114,1.096751,0.006051,1.606248
157440,615,-143.1753,10000.0,0.061009,0.049245,1.097406,0.006908,0.533712
157696,616,-143.1753,10000.0,0.107201,0.052574,1.097969,0.006425,0.938288
157952,617,-143.1753,10000.0,0.032569,0.055301,1.098169,0.006524,0.290518
158208,618,-143.1753,10000.0,0.044236,0.035374,1.098219,0.006356,0.384585
158464,619,-143.1753,10000.0,0.011895,0.053696,1.098189,0.006368,0.108613
158720,620,-143.1753,10000.0,-0.161496,0.02454,1.098086,0.006339,1.400576
158976,621,-143.1753,10000.0,0.015525,0.039299,1.097933,0.006149,0.13812
159232,622,-143.1753,10000.0,-0.173435,0.027702,1.097684,0.006372,1.517931
159488,623,-143.1753,10000.0,-0.024884,0.041278,1.097538,0.006418,0.22594
159744,624,-143.1753,10000.0,-0.159558,0.023595,1.097478,0.006468,1.392896
160000,625,-143.3988,10000.0,-0.142915,0.029999,1.097378,0.060014,1.240041
160256,626,-143.3988,10000.0,0.012167,0.046751,1.097301,0.016421,0.151842
160512,627,-143.3988,10000.0,-0.117826,0.012525,1.097213,0.006318,1.033372
160768,628,-143.3988,10000.0,-0.118204,0.016212,1.097126,0.006707,1.027904
161024,629,-143.3988,10000.0,-0.08346,0.007777,1.097074,0.006665,0.727445
161280,630,-143.3988,10000.0,0.044366,0.039161,1.097044,0.006759,0.381269
161536,631,-143.3988,10000.0,0.093197,0.041116,1.097023,0.006882,0.817332
161792,632,-143.3988,10000.0,-0.040438,0.004547,1.096839,0.006726,0.35497
162048,633,-143.3988,10000.0,0.136398,0.0621,1.096703,0.006655,1.193665
162304,634,-143.3988,10000.0,-0.024916,0.002427,1.09653,0.006781,0.218416
162560,635,-143.3988,10000.0,0.042338,0.003302,1.096211,0.00689,0.372991
162816,636,-143.3988,10000.0,0.181424,0.074116,1.095897,0.006349,1.600897
163072,637,-143.3988,10000.0,0.030649,0.002462,1.095473,0.006778,0.271754
163328,638,-143.3988,10000.0,-0.008172,0.001896,1.095109,0.006768,0.084434
163584,639,-143.3988,10000.0,0.050684,0.002827,1.094834,0.006897,0.444576
163840,640,-143.3988,10000.0,0.161218,0.071747,1.094671,0.007208,1.399539
164096,641,-143.3988,10000.0,0.102757,0.058344,1.094833,0.007254,0.901551
164352,642,-143.3988,10000.0,0.172176,0.091707,1.094823,0.00677,1.498531
164608,643,-143.3988,10000.0,-0.092866,0.007847,1.0948,0.006884,0.816126
164864,644,-143.3988,10000.0,-0.162279,0.025142,1.094732,0.006898,1.418287
165120,645,-143.3988,10000.0,-0.005681,0.036705,1.094628,0.006979,0.064287
165376,646,-143.3988,10000.0,-0.143112,0.020453,1.09453,0.006717,1.254896
165632,647,-143.3988,10000.0,-0.005185,0.034098,1.094584,0.006453,0.063088
165888,648,-143.3988,10000.0,-0.044711,0.038929,1.094627,0.007037,0.392984
166144,649,-143.3988,10000.0,-0.1744,0.027149,1.094503,0.006727,1.506221
166400,650,-143.3988,10000.0,-0.134968,0.018955,1.09409,0.007039,1.176056
166656,651,-143.3988,10000.0,-0.088432,0.008118,1.093749,0.006701,0.773636
166912,652,-143.3988,10000.0,0.079158,0.044384,1.09339,0.006702,0.690178
167168,653,-143.3988,10000.0,0.07441,0.044144,1.093181,0.006929,0.651437
167424,654,-143.3988,10000.0,-0.023645,0.001744,1.09297,0.006729,0.208211
167680,655,-143.3988,10000.0,-7.3e-05,0.001109,1.092781,0.006411,0.050494
167936,656,-143.3988,10000.0,-0.004111,0.002414,1.092743,0.006936,0.052707
168192,657,-143.3988,10000.0,0.177781,0.07058,1.092694,0.006563,1.571834
168448,658,-143.3988,10000.0,0.016892,0.002083,1.092441,0.006651,0.150732
168704,659,-143.3988,10000.0,0.005179,0.001948,1.092138,0.006756,0.058309
168960,660,-143.3988,10000.0,0.041723,0.002492,1.092201,0.006765,0.37198
169216,661,-143.3988,10000.0,0.217135,0.094796,1.091692,0.006998,1.892135
169472,662,-143.3988,10000.0,-0.025396,0.002049,1.091474,0.006382,0.226178
169728,663,-143.3988,10000.0,-0.031834,0.002079,1.091367,0.00658,0.279898
169984,664,-143.3988,10000.0,-0.034818,0.002188,1.091371,0.006469,0.313918
170240,665,-143.4782,10000.0,-0.025018,0.012474,1.091845,0.074395,0.211536
170496,666,-143.4782,10000.0,-0.018449,0.000685,1.091926,0.006542,0.170221
170752,667,-143.4782,10000.0,0.088148,0.044894,1.092301,0.007379,0.780093
171008,668,-143.4782,10000.0,-0.023485,0.001847,1.092301,0.006382,0.207654
171264,669,-143.4782,10000.0,-0.059706,0.006733,1.092371,0.007036,0.530592
171520,670,-143.4782,10000.0,-0.018886,0.000803,1.093196,0.0064,0.173578
171776,671,-143.4782,10000.0,-0.011307,0.001905,1.093951,0.00662,0.099142
172032,672,-143.4782,10000.0,-0.039157,0.003165,1.094607,0.007083,0.340394
172288,673,-143.4782,10000.0,0.029072,0.001205,1.095165,0.006558,0.256178
172544,674,-143.4782,10000.0,0.046277,0.003462,1.095743,0.006584,0.408428
172800,675,-143.4782,10000.0,0.036113,0.002129,1.09621,0.006552,0.318512
173056,676,-143.4782,10000.0,0.132322,0.057343,1.096506,0.006908,1.153308
