steps,rollout,mean_return,mean_accuracy,mean_episode_length,policy_loss,value_loss,entropy,grad_norm
381696,5964,14.8947,0.5121,10000.0,0.0,0.000688,1.098612,0.025706
381760,5965,14.8947,0.5121,10000.0,0.0,7.3e-05,1.098612,0.006462
381824,5966,14.8947,0.5121,10000.0,0.0,0.006258,1.098612,0.118133
381888,5967,14.8947,0.5121,10000.0,0.0,0.000329,1.098612,0.021777
381952,5968,14.8947,0.5121,10000.0,0.0,0.003358,1.098612,0.041861
382016,5969,14.8947,0.5121,10000.0,-0.0,0.001486,1.098612,0.052103
382080,5970,14.8947,0.5121,10000.0,-0.0,0.002727,1.098612,0.028565
382144,5971,14.8947,0.5121,10000.0,-0.0,0.001728,1.098612,0.053023
382208,5972,14.8947,0.5121,10000.0,0.0,0.006166,1.098612,0.111119
382272,5973,14.8947,0.5121,10000.0,0.0,0.002042,1.098612,0.067135
382336,5974,14.8947,0.5121,10000.0,-0.0,0.001852,1.098612,0.01905
382400,5975,14.8947,0.5121,10000.0,-0.0,0.004767,1.098612,0.065579
382464,5976,14.8947,0.5121,10000.0,0.0,0.00106,1.098612,0.03788
382528,5977,14.8947,0.5121,10000.0,0.0,0.381286,1.098612,0.933169
382592,5978,14.8947,0.5121,10000.0,0.0,0.000142,1.098612,0.012435
382656,5979,14.8947,0.5121,10000.0,-0.0,0.001595,1.098612,0.048332
382720,5980,14.8947,0.5121,10000.0,0.0,0.000468,1.098612,0.035134
382784,5981,14.8947,0.5121,10000.0,-0.0,0.000992,1.098612,0.037729
382848,5982,14.8947,0.5121,10000.0,0.0,0.230289,1.098612,0.452231
382912,5983,14.8947,0.5121,10000.0,-0.0,0.005926,1.098612,0.092068
382976,5984,14.8947,0.5121,10000.0,0.0,0.001276,1.098612,0.046481
383040,5985,14.8947,0.5121,10000.0,-0.0,0.000382,1.098612,0.007171
383104,5986,14.8947,0.5121,10000.0,0.0,0.000389,1.098612,0.011773
383168,5987,14.8947,0.5121,10000.0,0.0,0.001138,1.098612,0.015391
383232,5988,14.8947,0.5121,10000.0,-0.0,0.003305,1.098612,0.057842
383296,5989,14.8947,0.5121,10000.0,-0.0,0.358136,1.098612,0.921366
383360,5990,14.8947,0.5121,10000.0,0.0,0.293382,1.098612,0.650071
383424,5991,14.8947,0.5121,10000.0,-0.0,0.000293,1.098612,0.015103
383488,5992,14.8947,0.5121,10000.0,-0.0,0.000624,1.098612,0.037654
383552,5993,14.8947,0.5121,10000.0,-0.0,0.003212,1.098612,0.08919
383616,5994,14.8947,0.5121,10000.0,-0.0,0.015744,1.098612,0.162416
383680,5995,14.8947,0.5121,10000.0,0.0,0.000332,1.098612,0.014191
383744,5996,14.8947,0.5121,10000.0,-0.0,0.004302,1.098612,0.093972
383808,5997,14.8947,0.5121,10000.0,-0.0,0.003915,1.098612,0.076173
383872,5998,14.8947,0.5121,10000.0,0.0,0.000942,1.098612,0.019126
383936,5999,14.8947,0.5121,10000.0,-0.0,0.278597,1.098612,0.630133
384000,6000,14.8947,0.5121,10000.0,-0.0,0.004194,1.098612,0.091544
384064,6001,14.8947,0.5121,10000.0,-0.0,0.001716,1.098612,0.051639
384128,6002,14.8947,0.5121,10000.0,0.0,0.000653,1.098612,0.026235
384192,6003,14.8947,0.5121,10000.0,0.0,0.002563,1.098612,0.061503
384256,6004,14.8947,0.5121,10000.0,-0.0,0.000479,1.098612,0.007975
384320,6005,14.8947,0.5121,10000.0,-0.0,0.005574,1.098612,0.097378
384384,6006,14.8947,0.5121,10000.0,-0.0,0.001899,1.098612,0.067688
384448,6007,14.8947,0.5121,10000.0,-0.0,0.000766,1.098612,0.016276
384512,6008,14.8947,0.5121,10000.0,0.0,0.017122,1.098612,0.19503
384576,6009,14.8947,0.5121,10000.0,0.0,0.443278,1.098612,1.066726
384640,6010,14.8947,0.5121,10000.0,-0.0,0.003382,1.098612,0.08894
384704,6011,14.8947,0.5121,10000.0,0.0,0.10799,1.098612,0.293437
384768,6012,14.8947,0.5121,10000.0,-0.0,0.661491,1.098612,1.225382
384832,6013,14.8947,0.5121,10000.0,-0.0,0.001034,1.098612,0.045815
384896,6014,14.8947,0.5121,10000.0,-0.0,0.001918,1.098612,0.064202
384960,6015,14.8947,0.5121,10000.0,-0.0,0.003025,1.098612,0.084596
385024,6016,14.8947,0.5121,10000.0,-0.0,0.001205,1.098612,0.007885
385088,6017,14.8947,0.5121,10000.0,0.0,0.011763,1.098612,0.176367
385152,6018,14.8947,0.5121,10000.0,0.0,0.018537,1.098612,0.211941
385216,6019,14.8947,0.5121,10000.0,-0.0,0.001957,1.098612,0.068275
385280,6020,14.8947,0.5121,10000.0,0.0,0.001222,1.098612,0.045697
385344,6021,14.8947,0.5121,10000.0,-0.0,0.002783,1.098612,0.078734
385408,6022,14.8947,0.5121,10000.0,0.0,0.000986,1.098612,0.01741
385472,6023,14.8947,0.5121,10000.0,0.0,0.160147,1.098612,0.28638
385536,6024,14.8947,0.5121,10000.0,0.0,0.001668,1.098612,0.044342
385600,6025,14.8947,0.5121,10000.0,-0.0,0.00084,1.098612,0.009248
385664,6026,14.8947,0.5121,10000.0,0.0,0.006111,1.098612,0.100048
385728,6027,14.8947,0.5121,10000.0,0.0,0.00087,1.098612,0.00977
385792,6028,14.8947,0.5121,10000.0,0.0,0.005382,1.098612,0.108699
385856,6029,14.8947,0.5121,10000.0,-0.0,0.039137,1.098612,0.282716
385920,6030,14.8947,0.5121,10000.0,-0.0,0.009621,1.098612,0.144691
385984,6031,14.8947,0.5121,10000.0,0.0,0.017689,1.098612,0.165067
386048,6032,14.8947,0.5121,10000.0,-0.0,0.003955,1.098612,0.088017
386112,6033,14.8947,0.5121,10000.0,-0.0,0.002098,1.098612,0.048208
386176,6034,14.8947,0.5121,10000.0,-0.0,0.005753,1.098612,0.07671
386240,6035,14.8947,0.5121,10000.0,0.0,0.0015,1.098612,0.053215
386304,6036,14.8947,0.5121,10000.0,0.0,0.407248,1.098612,1.018145
386368,6037,14.8947,0.5121,10000.0,-0.0,0.006562,1.098612,0.091587
386432,6038,14.8947,0.5121,10000.0,0.0,0.002165,1.098612,0.067689
386496,6039,14.8947,0.5121,10000.0,0.0,0.001743,1.098612,0.065756
386560,6040,14.8947,0.5121,10000.0,0.0,0.003487,1.098612,0.083346
386624,6041,14.8947,0.5121,10000.0,0.0,0.004325,1.098612,0.095963
386688,6042,14.8947,0.5121,10000.0,0.0,0.001056,1.098612,0.050335
386752,6043,14.8947,0.5121,10000.0,-0.0,0.002149,1.098612,0.059321
386816,6044,14.8947,0.5121,10000.0,-0.0,0.001061,1.098612,0.045769
386880,6045,14.8947,0.5121,10000.0,-0.0,0.004692,1.098612,0.099328
386944,6046,14.8947,0.5121,10000.0,-0.0,0.005311,1.098612,0.097162
387008,6047,14.8947,0.5121,10000.0,-0.0,0.0023,1.098612,0.0505
387072,6048,14.8947,0.5121,10000.0,-0.0,0.008866,1.098612,0.113155
387136,6049,14.8947,0.5121,10000.0,-0.0,0.000605,1.098612,0.005993
387200,6050,14.8947,0.5121,10000.0,-0.0,0.426277,1.098612,1.007461
387264,6051,14.8947,0.5121,10000.0,0.0,0.006389,1.098612,0.119585
387328,6052,14.8947,0.5121,10000.0,-0.0,0.002129,1.098612,0.027465
387392,6053,14.8947,0.5121,10000.0,0.0,0.004596,1.098612,0.078311
387456,6054,14.8947,0.5121,10000.0,-0.0,0.594974,1.098612,1.097035
387520,6055,14.8947,0.5121,10000.0,0.0,0.002044,1.098612,0.067531
387584,6056,14.8947,0.5121,10000.0,-0.0,0.000607,1.098612,0.027469
387648,6057,14.8947,0.5121,10000.0,0.0,0.000463,1.098612,0.015841
387712,6058,14.8947,0.5121,10000.0,0.0,0.002888,1.098612,0.06199
387776,6059,14.8947,0.5121,10000.0,0.0,0.018691,1.098612,0.150428
387840,6060,14.8947,0.5121,10000.0,0.0,0.004877,1.098612,0.099896
387904,6061,14.8947,0.5121,10000.0,0.0,0.007406,1.098612,0.115904
387968,6062,14.8947,0.5121,10000.0,-0.0,0.001095,1.098612,0.049732
388032,6063,14.8947,0.5121,10000.0,-0.0,0.376854,1.098612,0.86831
388096,6064,14.8947,0.5121,10000.0,-0.0,0.001226,1.098612,0.035185
388160,6065,14.8947,0.5121,10000.0,0.0,0.008631,1.098612,0.126364
388224,6066,14.8947,0.5121,10000.0,0.0,0.001585,1.098612,0.064052
388288,6067,14.8947,0.5121,10000.0,-0.0,0.001948,1.098612,0.040719
388352,6068,14.8947,0.5121,10000.0,0.0,0.00093,1.098612,0.018795
388416,6069,14.8947,0.5121,10000.0,-0.0,0.001976,1.098612,0.021629
388480,6070,14.8947,0.5121,10000.0,-0.0,0.010367,1.098612,0.128086
388544,6071,14.8947,0.5121,10000.0,-0.0,0.005452,1.098612,0.045264
388608,6072,14.8947,0.5121,10000.0,0.0,0.014495,1.098612,0.136734
388672,6073,14.8947,0.5121,10000.0,-0.0,0.008861,1.098612,0.131746
388736,6074,14.8947,0.5121,10000.0,-0.0,0.001473,1.098612,0.055596
388800,6075,14.8947,0.5121,10000.0,-0.0,0.001276,1.098612,0.04242
388864,6076,14.8947,0.5121,10000.0,0.0,0.001119,1.098612,0.04963
388928,6077,14.8947,0.5121,10000.0,0.0,0.002337,1.098612,0.069646
388992,6078,14.8947,0.5121,10000.0,-0.0,0.002646,1.098612,0.069446
389056,6079,14.8947,0.5121,10000.0,-0.0,0.004991,1.098612,0.046014
389120,6080,14.8947,0.5121,10000.0,0.0,0.004574,1.098612,0.029067
389184,6081,14.8947,0.5121,10000.0,0.0,0.044307,1.098612,0.321411
389248,6082,14.8947,0.5121,10000.0,0.0,0.001688,1.098612,0.012601
389312,6083,14.8947,0.5121,10000.0,0.0,0.061835,1.098612,0.127658
389376,6084,14.8947,0.5121,10000.0,-0.0,0.00357,1.098612,0.025555
389440,6085,14.8947,0.5121,10000.0,0.0,0.006223,1.098612,0.117716
389504,6086,14.8947,0.5121,10000.0,0.0,0.004106,1.098612,0.072118
389568,6087,14.8947,0.5121,10000.0,0.0,0.00034,1.098612,0.020328
389632,6088,14.8947,0.5121,10000.0,0.0,0.00615,1.098612,0.125984
389696,6089,14.8947,0.5121,10000.0,0.0,0.218462,1.098612,0.557699
389760,6090,14.8947,0.5121,10000.0,0.0,0.32392,1.098612,0.886717
389824,6091,14.8947,0.5121,10000.0,0.0,0.000765,1.098612,0.025212
389888,6092,14.8947,0.5121,10000.0,0.0,0.005239,1.098612,0.10078
389952,6093,14.8947,0.5121,10000.0,-0.0,0.021691,1.098612,0.229318
390016,6094,15.0256,0.5115,10000.0,0.0,0.011215,1.098612,0.154656
390080,6095,15.0256,0.5115,10000.0,-0.0,0.002492,1.098612,0.060584
390144,6096,15.0256,0.5115,10000.0,-0.0,0.006687,1.098612,0.126862
390208,6097,15.0256,0.5115,10000.0,0.0,0.005906,1.098612,0.087951
390272,6098,15.0256,0.5115,10000.0,0.0,0.00152,1.098612,0.012567
390336,6099,15.0256,0.5115,10000.0,0.0,0.190714,1.098612,0.483011
390400,6100,15.0256,0.5115,10000.0,-0.0,0.001284,1.098612,0.04787
390464,6101,15.0256,0.5115,10000.0,0.0,0.002011,1.098612,0.072738
390528,6102,15.0256,0.5115,10000.0,0.0,0.002019,1.098612,0.065722
390592,6103,15.0256,0.5115,10000.0,-0.0,0.000823,1.098612,0.042356
390656,6104,15.0256,0.5115,10000.0,0.0,0.001284,1.098612,0.051241
390720,6105,15.0256,0.5115,10000.0,-0.0,0.002262,1.098612,0.039635
390784,6106,15.0256,0.5115,10000.0,0.0,0.007311,1.098612,0.125541
390848,6107,15.0256,0.5115,10000.0,0.0,0.018515,1.098612,0.132744
390912,6108,15.0256,0.5115,10000.0,-0.0,0.000587,1.098612,0.007702
390976,6109,15.0256,0.5115,10000.0,-0.0,0.008097,1.098612,0.117992
391040,6110,15.0256,0.5115,10000.0,-0.0,0.000446,1.098612,0.020701
391104,6111,15.0256,0.5115,10000.0,0.0,0.018436,1.098612,0.208816
391168,6112,15.0256,0.5115,10000.0,0.0,0.0014,1.098612,0.047683
391232,6113,15.0256,0.5115,10000.0,0.0,0.007489,1.098612,0.142784
391296,6114,15.0256,0.5115,10000.0,0.0,0.001995,1.098612,0.047378
391360,6115,15.0256,0.5115,10000.0,-0.0,0.002323,1.098612,0.034045
391424,6116,15.0256,0.5115,10000.0,-0.0,0.037773,1.098612,0.076194
391488,6117,15.0256,0.5115,10000.0,-0.0,0.001108,1.098612,0.020671
391552,6118,15.0256,0.5115,10000.0,0.0,0.001214,1.098612,0.021581
391616,6119,15.0256,0.5115,10000.0,-0.0,0.004083,1.098612,0.060946
391680,6120,15.0256,0.5115,10000.0,0.0,0.003968,1.098612,0.058661
391744,6121,15.0256,0.5115,10000.0,-0.0,0.000897,1.098612,0.018484
391808,6122,15.0256,0.5115,10000.0,-0.0,0.002904,1.098612,0.051159
391872,6123,15.0256,0.5115,10000.0,-0.0,0.275608,1.098612,0.757995
391936,6124,15.0256,0.5115,10000.0,0.0,0.000314,1.098612,0.021716
392000,6125,15.0256,0.5115,10000.0,-0.0,0.000265,1.098612,0.019871
392064,6126,15.0256,0.5115,10000.0,-0.0,0.004368,1.098612,0.100307
392128,6127,15.0256,0.5115,10000.0,0.0,0.00055,1.098612,0.030122
392192,6128,15.0256,0.5115,10000.0,-0.0,0.000807,1.098612,0.034763
392256,6129,15.0256,0.5115,10000.0,0.0,0.001342,1.098612,0.028182
392320,6130,15.0256,0.5115,10000.0,-0.0,0.005669,1.098612,0.072521
392384,6131,15.0256,0.5115,10000.0,0.0,0.000399,1.098612,0.029134
392448,6132,15.0256,0.5115,10000.0,-0.0,0.001386,1.098612,0.060684
392512,6133,15.0256,0.5115,10000.0,0.0,0.001082,1.098612,0.040358
392576,6134,15.0256,0.5115,10000.0,-0.0,0.000523,1.098612,0.03344
392640,6135,15.0256,0.5115,10000.0,-0.0,0.00066,1.098612,0.038982
392704,6136,15.0256,0.5115,10000.0,0.0,0.3511,1.098612,0.754683
392768,6137,15.0256,0.5115,10000.0,0.0,0.005897,1.098612,0.122444
392832,6138,15.0256,0.5115,10000.0,0.0,0.001409,1.098612,0.011421
392896,6139,15.0256,0.5115,10000.0,0.0,0.010917,1.098612,0.093734
392960,6140,15.0256,0.5115,10000.0,-0.0,0.018993,1.098612,0.198661
393024,6141,15.0256,0.5115,10000.0,-0.0,0.001471,1.098612,0.060832
393088,6142,15.0256,0.5115,10000.0,-0.0,0.001486,1.098612,0.044169
393152,6143,15.0256,0.5115,10000.0,-0.0,0.002353,1.098612,0.069721
393216,6144,15.0256,0.5115,10000.0,-0.0,0.001196,1.098612,0.042004
393280,6145,15.0256,0.5115,10000.0,0.0,0.000923,1.098612,0.044054
393344,6146,15.0256,0.5115,10000.0,-0.0,0.000501,1.098612,0.008708
393408,6147,15.0256,0.5115,10000.0,-0.0,0.001996,1.098612,0.021633
393472,6148,15.0256,0.5115,10000.0,-0.0,0.30182,1.098612,0.743094
393536,6149,15.0256,0.5115,10000.0,0.0,0.000321,1.098612,0.014502
393600,6150,15.0256,0.5115,10000.0,1e-06,0.370995,1.098612,1.012166
393664,6151,15.0256,0.5115,10000.0,-0.0,0.001643,1.098612,0.043783
393728,6152,15.0256,0.5115,10000.0,0.0,0.002579,1.098612,0.059111
393792,6153,15.0256,0.5115,10000.0,-0.0,0.016226,1.098612,0.182773
393856,6154,15.0256,0.5115,10000.0,0.0,0.001104,1.098612,0.051999
393920,6155,15.0256,0.5115,10000.0,-0.0,0.000895,1.098612,0.043697
393984,6156,15.0256,0.5115,10000.0,-0.0,0.00967,1.098612,0.138513
394048,6157,15.0256,0.5115,10000.0,-0.0,0.007602,1.098612,0.135771
394112,6158,15.0256,0.5115,10000.0,0.0,0.007574,1.098612,0.123603
394176,6159,15.0256,0.5115,10000.0,-0.0,0.004929,1.098612,0.102692
394240,6160,15.0256,0.5115,10000.0,0.0,0.009848,1.098612,0.129584
394304,6161,15.0256,0.5115,10000.0,-0.0,0.001364,1.098612,0.050931
394368,6162,15.0256,0.5115,10000.0,0.0,0.000647,1.098612,0.024192
394432,6163,15.0256,0.5115,10000.0,0.0,0.002528,1.098612,0.020282
394496,6164,15.0256,0.5115,10000.0,-0.0,0.005784,1.098612,0.107703
394560,6165,15.0256,0.5115,10000.0,0.0,0.015674,1.098612,0.121486
394624,6166,15.0256,0.5115,10000.0,-0.0,0.000448,1.098612,0.029046
394688,6167,15.0256,0.5115,10000.0,0.0,0.001023,1.098612,0.050177
394752,6168,15.0256,0.5115,10000.0,0.0,0.000741,1.098612,0.005705
394816,6169,15.0256,0.5115,10000.0,-0.0,0.003003,1.098612,0.051053
394880,6170,15.0256,0.5115,10000.0,-0.0,0.003537,1.098612,0.066844
394944,6171,15.0256,0.5115,10000.0,-0.0,0.279631,1.098612,0.702552
395008,6172,15.0256,0.5115,10000.0,0.0,0.000934,1.098612,0.010999
395072,6173,15.0256,0.5115,10000.0,0.0,0.016157,1.098612,0.185664
395136,6174,15.0256,0.5115,10000.0,-0.0,0.302112,1.098612,0.692004
395200,6175,15.0256,0.5115,10000.0,0.0,0.000982,1.098612,0.03627
395264,6176,15.0256,0.5115,10000.0,0.0,0.003484,1.098612,0.082487
395328,6177,15.0256,0.5115,10000.0,0.0,0.000349,1.098612,0.018766
395392,6178,15.0256,0.5115,10000.0,0.0,0.000231,1.098612,0.013145
395456,6179,15.0256,0.5115,10000.0,0.0,0.000458,1.098612,0.021349
395520,6180,15.0256,0.5115,10000.0,0.0,0.005337,1.098612,0.089277
395584,6181,15.0256,0.5115,10000.0,-0.0,0.000839,1.098612,0.013566
395648,6182,15.0256,0.5115,10000.0,-0.0,0.00236,1.098612,0.060761
395712,6183,15.0256,0.5115,10000.0,0.0,0.000736,1.098612,0.042767
395776,6184,15.0256,0.5115,10000.0,-0.0,0.000943,1.098612,0.026508
395840,6185,15.0256,0.5115,10000.0,0.0,0.008423,1.098612,0.144017
395904,6186,15.0256,0.5115,10000.0,-0.0,0.002533,1.098612,0.066196
395968,6187,15.0256,0.5115,10000.0,0.0,0.057071,1.098612,0.103093
396032,6188,15.0256,0.5115,10000.0,-0.0,0.02446,1.098612,0.213931
396096,6189,15.0256,0.5115,10000.0,0.0,0.004524,1.098612,0.075468
396160,6190,15.0256,0.5115,10000.0,-0.0,0.012796,1.098612,0.166645
396224,6191,15.0256,0.5115,10000.0,-0.0,0.001732,1.098612,0.051991
396288,6192,15.0256,0.5115,10000.0,0.0,0.000992,1.098612,0.04305
396352,6193,15.0256,0.5115,10000.0,0.0,0.000446,1.098612,0.007792
396416,6194,15.0256,0.5115,10000.0,0.0,0.001519,1.098612,0.031318
396480,6195,15.0256,0.5115,10000.0,0.0,0.181457,1.098612,0.415227
396544,6196,15.0256,0.5115,10000.0,0.0,0.001009,1.098612,0.052181
396608,6197,15.0256,0.5115,10000.0,0.0,0.000639,1.098612,0.038992
396672,6198,15.0256,0.5115,10000.0,0.0,0.002254,1.098612,0.058621
396736,6199,15.0256,0.5115,10000.0,0.0,0.000955,1.098612,0.048967
396800,6200,15.0256,0.5115,10000.0,0.0,0.000714,1.098612,0.043024
396864,6201,15.0256,0.5115,10000.0,0.0,0.001054,1.098612,0.025801
396928,6202,15.0256,0.5115,10000.0,0.0,0.314828,1.098612,0.886808
396992,6203,15.0256,0.5115,10000.0,-0.0,0.042575,1.098612,0.327063
397056,6204,15.0256,0.5115,10000.0,0.0,0.002141,1.098612,0.015979
397120,6205,15.0256,0.5115,10000.0,-0.0,0.018812,1.098612,0.180586
397184,6206,15.0256,0.5115,10000.0,0.0,0.001835,1.098612,0.050387
397248,6207,15.0256,0.5115,10000.0,-0.0,0.00085,1.098612,0.024534
397312,6208,15.0256,0.5115,10000.0,-0.0,0.000652,1.098612,0.014477
397376,6209,15.0256,0.5115,10000.0,0.0,0.002805,1.098612,0.059612
397440,6210,15.0256,0.5115,10000.0,0.0,0.000535,1.098612,0.014764
397504,6211,15.0256,0.5115,10000.0,0.0,0.008727,1.098612,0.118019
397568,6212,15.0256,0.5115,10000.0,-0.0,0.002087,1.098612,0.051231
397632,6213,15.0256,0.5115,10000.0,-0.0,0.372664,1.098612,0.986589
397696,6214,15.0256,0.5115,10000.0,-0.0,0.002166,1.098612,0.043368
397760,6215,15.0256,0.5115,10000.0,-0.0,0.003727,1.098612,0.078215
397824,6216,15.0256,0.5115,10000.0,-0.0,0.001798,1.098612,0.021485
397888,6217,15.0256,0.5115,10000.0,-0.0,0.009562,1.098612,0.140196
397952,6218,15.0256,0.5115,10000.0,0.0,0.003054,1.098612,0.071853
398016,6219,15.0256,0.5115,10000.0,-0.0,0.015233,1.098612,0.179169
398080,6220,15.0256,0.5115,10000.0,0.0,0.001217,1.098612,0.003261
398144,6221,15.0256,0.5115,10000.0,0.0,0.000672,1.098612,0.02438
398208,6222,15.0256,0.5115,10000.0,0.0,0.000532,1.098612,0.031408
398272,6223,15.0256,0.5115,10000.0,0.0,0.001732,1.098612,0.039764
398336,6224,15.0256,0.5115,10000.0,0.0,0.000846,1.098612,0.045693
398400,6225,15.0256,0.5115,10000.0,-0.0,0.004437,1.098612,0.021192
398464,6226,15.0256,0.5115,10000.0,0.0,0.009736,1.098612,0.139807
398528,6227,15.0256,0.5115,10000.0,0.0,0.004495,1.098612,0.032649
398592,6228,15.0256,0.5115,10000.0,-0.0,0.001378,1.098612,0.048953
398656,6229,15.0256,0.5115,10000.0,0.0,0.009712,1.098612,0.151512
398720,6230,15.0256,0.5115,10000.0,-0.0,0.000327,1.098612,0.020368
398784,6231,15.0256,0.5115,10000.0,0.0,0.005634,1.098612,0.09174
398848,6232,15.0256,0.5115,10000.0,-0.0,0.003261,1.098612,0.085264
398912,6233,15.0256,0.5115,10000.0,-0.0,0.311283,1.098612,0.764295
398976,6234,15.0256,0.5115,10000.0,0.0,0.006485,1.098612,0.124274
399040,6235,15.0256,0.5115,10000.0,0.0,0.000212,1.098612,0.01582
399104,6236,15.0256,0.5115,10000.0,-0.0,0.000243,1.098612,0.022316
399168,6237,15.0256,0.5115,10000.0,0.0,0.003433,1.098612,0.032288
399232,6238,15.0256,0.5115,10000.0,0.0,0.002237,1.098612,0.019161
399296,6239,15.0256,0.5115,10000.0,0.0,0.151055,1.098612,0.332855
399360,6240,15.0256,0.5115,10000.0,0.0,0.000153,1.098612,0.01073
399424,6241,15.0256,0.5115,10000.0,0.0,7.7e-05,1.098612,0.00247
399488,6242,15.0256,0.5115,10000.0,0.0,0.001274,1.098612,0.045816
399552,6243,15.0256,0.5115,10000.0,0.0,0.000973,1.098612,0.03709
399616,6244,15.0256,0.5115,10000.0,0.0,0.002489,1.098612,0.055127
399680,6245,15.0256,0.5115,10000.0,-0.0,0.738096,1.098612,1.273196
399744,6246,15.0256,0.5115,10000.0,-0.0,0.001902,1.098612,0.055797
399808,6247,15.0256,0.5115,10000.0,-0.0,0.003205,1.098612,0.074567
399872,6248,15.0256,0.5115,10000.0,0.0,0.000788,1.098612,0.042597
399936,6249,15.0256,0.5115,10000.0,-0.0,0.001298,1.098612,0.046696
400000,6250,15.05,0.512,10000.0,-0.0,0.010201,1.098612,0.167294
400064,6251,15.05,0.512,10000.0,0.0,0.002867,1.098612,0.075081
400128,6252,15.05,0.512,10000.0,0.0,0.000669,1.098612,0.038213
400192,6253,15.05,0.512,10000.0,0.0,0.000914,1.098612,0.049024
400256,6254,15.05,0.512,10000.0,0.0,0.004167,1.098612,0.102526
400320,6255,15.05,0.512,10000.0,-0.0,0.074714,1.098612,0.189416
400384,6256,15.05,0.512,10000.0,0.0,0.003248,1.098612,0.075914
400448,6257,15.05,0.512,10000.0,-0.0,0.432293,1.098612,1.114967
400512,6258,15.05,0.512,10000.0,0.0,0.001437,1.098612,0.051847
400576,6259,15.05,0.512,10000.0,0.0,0.04163,1.098612,0.314469
400640,6260,15.05,0.512,10000.0,-0.0,0.001819,1.098612,0.061913
400704,6261,15.05,0.512,10000.0,0.0,0.001897,1.098612,0.066668
400768,6262,15.05,0.512,10000.0,0.0,0.001964,1.098612,0.057132
400832,6263,15.05,0.512,10000.0,0.0,0.001615,1.098612,0.056219
400896,6264,15.05,0.512,10000.0,-0.0,0.001822,1.098612,0.059198
400960,6265,15.05,0.512,10000.0,-0.0,0.00174,1.098612,0.014679
401024,6266,15.05,0.512,10000.0,-0.0,0.005702,1.098612,0.089388
401088,6267,15.05,0.512,10000.0,0.0,0.001164,1.098612,0.055446
401152,6268,15.05,0.512,10000.0,-0.0,0.000668,1.098612,0.016581
401216,6269,15.05,0.512,10000.0,-0.0,0.012036,1.098612,0.17733
401280,6270,15.05,0.512,10000.0,0.0,0.000942,1.098612,0.02652
401344,6271,15.05,0.512,10000.0,-0.0,0.006432,1.098612,0.113009
401408,6272,15.05,0.512,10000.0,-0.0,0.000655,1.098612,0.038577
401472,6273,15.05,0.512,10000.0,0.0,0.000868,1.098612,0.047186
401536,6274,15.05,0.512,10000.0,-0.0,0.012959,1.098612,0.167937
401600,6275,15.05,0.512,10000.0,-0.0,0.000344,1.098612,0.021856
401664,6276,15.05,0.512,10000.0,-0.0,0.000301,1.098612,0.023368
401728,6277,15.05,0.512,10000.0,0.0,0.001849,1.098612,0.018292
401792,6278,15.05,0.512,10000.0,-0.0,0.002739,1.098612,0.060464
401856,6279,15.05,0.512,10000.0,0.0,0.016598,1.098612,0.180203
401920,6280,15.05,0.512,10000.0,0.0,0.000781,1.098612,0.008884
401984,6281,15.05,0.512,10000.0,-0.0,0.3987,1.098612,0.919265
402048,6282,15.05,0.512,10000.0,-0.0,0.00404,1.098612,0.010893
402112,6283,15.05,0.512,10000.0,0.0,0.002466,1.098612,0.057128
402176,6284,15.05,0.512,10000.0,0.0,0.001911,1.098612,0.036103
402240,6285,15.05,0.512,10000.0,0.0,0.003577,1.098612,0.092487
402304,6286,15.05,0.512,10000.0,0.0,0.198578,1.098612,0.583129
402368,6287,15.05,0.512,10000.0,-0.0,0.004341,1.098612,0.102248
402432,6288,15.05,0.512,10000.0,0.0,0.001721,1.098612,0.026812
402496,6289,15.05,0.512,10000.0,-0.0,0.006564,1.098612,0.115121
402560,6290,15.05,0.512,10000.0,0.0,0.001082,1.098612,0.036052
402624,6291,15.05,0.512,10000.0,0.0,0.007231,1.098612,0.134485
402688,6292,15.05,0.512,10000.0,-0.0,0.005712,1.098612,0.058063
402752,6293,15.05,0.512,10000.0,-0.0,0.002239,1.098612,0.055708
402816,6294,15.05,0.512,10000.0,-0.0,0.000886,1.098612,0.033414
402880,6295,15.05,0.512,10000.0,-0.0,0.009901,1.098612,0.150725
402944,6296,15.05,0.512,10000.0,0.0,0.016333,1.098612,0.191784
403008,6297,15.05,0.512,10000.0,-0.0,0.000226,1.098612,0.014449
403072,6298,15.05,0.512,10000.0,0.0,0.006961,1.098612,0.086652
403136,6299,15.05,0.512,10000.0,0.0,0.014209,1.098612,0.133392
403200,6300,15.05,0.512,10000.0,0.0,0.000232,1.098612,0.01704
403264,6301,15.05,0.512,10000.0,-0.0,0.003868,1.098612,0.085711
403328,6302,15.05,0.512,10000.0,0.0,0.000564,1.098612,0.019824
403392,6303,15.05,0.512,10000.0,-0.0,0.000322,1.098612,0.021732
403456,6304,15.05,0.512,10000.0,0.0,0.000145,1.098612,0.003757
403520,6305,15.05,0.512,10000.0,0.0,0.001776,1.098612,0.059933
403584,6306,15.05,0.512,10000.0,0.0,0.0014,1.098612,0.048121
403648,6307,15.05,0.512,10000.0,-0.0,0.000661,1.098612,0.038028
403712,6308,15.05,0.512,10000.0,0.0,0.003718,1.098612,0.069175
403776,6309,15.05,0.512,10000.0,-0.0,0.0013,1.098612,0.024636
403840,6310,15.05,0.512,10000.0,-0.0,0.000161,1.098612,0.013843
