steps,rollout,mean_return,mean_accuracy,mean_episode_length,policy_loss,value_loss,entropy,grad_norm
225280,880,19.0455,0.4974,9811.2,-0.12085,0.068121,1.095091,0.12342
225536,881,19.5652,0.5028,9800.2,1.632454,0.18247,1.095013,0.883823
225792,882,19.5652,0.5028,9800.2,-1.811512,0.044452,1.095416,0.478019
226048,883,19.5652,0.5028,9800.2,0.876786,0.081467,1.095107,0.448853
226304,884,19.5652,0.5028,9800.2,0.524976,0.047036,1.095237,0.237079
226560,885,19.5652,0.5028,9800.2,0.692287,0.082401,1.095322,0.374658
226816,886,19.5652,0.5028,9800.2,-3.231543,0.070593,1.095441,0.680838
227072,887,19.5652,0.5028,9800.2,-1.623466,0.056256,1.095136,0.499688
227328,888,19.5652,0.5028,9800.2,-1.417962,0.041256,1.095002,0.44381
227584,889,19.5652,0.5028,9800.2,-0.057743,0.0822,1.094555,0.060256
227840,890,19.5652,0.5028,9800.2,-1.256865,0.049393,1.09517,0.43733
228096,891,19.5652,0.5028,9800.2,-2.418319,0.025301,1.094755,0.41205
228352,892,19.5652,0.5028,9800.2,-2.087676,0.064648,1.0946,0.61777
228608,893,19.5652,0.5028,9800.2,0.256346,0.092574,1.094955,0.18452
228864,894,19.5652,0.5028,9800.2,0.83944,0.077831,1.094636,0.421697
229120,895,19.5652,0.5028,9800.2,-0.896413,0.012785,1.094843,0.192695
229376,896,19.5652,0.5028,9800.2,-0.517705,0.016875,1.094634,0.145535
229632,897,19.5652,0.5028,9800.2,-1.878204,0.044542,1.094729,0.491438
229888,898,19.5652,0.5028,9800.2,0.97785,0.135903,1.094589,0.631564
230144,899,19.5652,0.5028,9800.2,0.737612,0.056145,1.094771,0.33683
230400,900,19.5652,0.5028,9800.2,-2.227556,0.061668,1.094752,0.577807
230656,901,19.5652,0.5028,9800.2,-1.724165,0.035733,1.094887,0.412764
230912,902,19.5652,0.5028,9800.2,-2.149849,0.030164,1.094351,0.390844
231168,903,19.5652,0.5028,9800.2,0.204182,0.062113,1.094335,0.123143
231424,904,19.5652,0.5028,9800.2,0.482723,0.075087,1.094326,0.271192
231680,905,19.5652,0.5028,9800.2,0.651485,0.049203,1.094307,0.276451
231936,906,19.5652,0.5028,9800.2,0.845331,0.129693,1.094115,0.54831
232192,907,19.5652,0.5028,9800.2,-1.573358,0.031184,1.094671,0.363428
232448,908,19.5652,0.5028,9800.2,-0.949436,0.010136,1.094395,0.171672
232704,909,19.5652,0.5028,9800.2,-0.524742,0.01155,1.094243,0.126798
232960,910,19.5652,0.5028,9800.2,-0.120211,0.050435,1.094277,0.081009
233216,911,19.5652,0.5028,9800.2,-1.670875,0.01257,1.094292,0.242116
233472,912,19.5652,0.5028,9800.2,-1.632686,0.009049,1.094375,0.248599
233728,913,19.5652,0.5028,9800.2,0.826017,0.085545,1.094354,0.429556
233984,914,19.5652,0.5028,9800.2,-1.768961,0.018296,1.094182,0.299415
234240,915,19.5652,0.5028,9800.2,0.087938,0.043456,1.094117,0.04817
234496,916,19.5652,0.5028,9800.2,-1.727859,0.035442,1.093993,0.41774
234752,917,19.5652,0.5028,9800.2,0.926086,0.434253,1.093839,1.080805
235008,918,19.5652,0.5028,9800.2,-1.072826,0.007434,1.093906,0.176122
235264,919,19.5652,0.5028,9800.2,0.010421,0.066019,1.094247,0.052752
235520,920,19.5833,0.5003,9808.5,0.226936,0.16032,1.094035,0.241585
235776,921,19.5833,0.5003,9808.5,-1.53046,0.02685,1.094024,0.335105
236032,922,19.5833,0.5003,9808.5,0.764551,0.079148,1.094373,0.390664
236288,923,19.5833,0.5003,9808.5,0.576817,0.158586,1.094041,0.479182
236544,924,19.5833,0.5003,9808.5,1.47313,0.223428,1.093941,0.928337
236800,925,19.5833,0.5003,9808.5,0.438283,0.09503,1.094106,0.279134
237056,926,19.5833,0.5003,9808.5,0.075994,0.070514,1.093861,0.06068
237312,927,19.5833,0.5003,9808.5,-1.475868,0.026275,1.093966,0.345198
237568,928,19.5833,0.5003,9808.5,-0.623746,0.015747,1.094216,0.159179
237824,929,19.5833,0.5003,9808.5,1.294568,0.312358,1.093856,1.035574
238080,930,19.5833,0.5003,9808.5,1.765556,0.251585,1.094144,1.029626
238336,931,19.5833,0.5003,9808.5,0.632673,0.119473,1.093981,0.427284
238592,932,19.5833,0.5003,9808.5,0.944452,0.10895,1.093889,0.549455
238848,933,19.5833,0.5003,9808.5,0.605132,0.116457,1.094007,0.419637
239104,934,19.5833,0.5003,9808.5,-2.280101,0.020455,1.093954,0.330759
239360,935,19.5833,0.5003,9808.5,1.56848,0.240911,1.093692,0.997022
239616,936,19.5833,0.5003,9808.5,1.336218,0.162913,1.09378,0.766564
239872,937,19.5833,0.5003,9808.5,-0.065992,0.084896,1.093591,0.052254
240128,938,19.5833,0.5003,9808.5,0.497166,0.070943,1.093601,0.288357
240384,939,19.5833,0.5003,9808.5,1.376265,0.276649,1.093518,1.048204
240640,940,19.5833,0.5003,9808.5,0.37865,0.108001,1.093872,0.280234
240896,941,19.5833,0.5003,9808.5,-2.579027,0.045878,1.094166,0.585682
241152,942,19.5833,0.5003,9808.5,0.169047,0.061166,1.093295,0.112157
241408,943,19.5833,0.5003,9808.5,-2.53852,0.063387,1.09346,0.626311
241664,944,19.5833,0.5003,9808.5,-2.181557,0.064973,1.093687,0.626364
241920,945,19.5833,0.5003,9808.5,-2.17301,0.115441,1.09355,0.820437
242176,946,19.5833,0.5003,9808.5,-0.879049,0.066787,1.093423,0.456012
242432,947,19.5833,0.5003,9808.5,0.432507,0.057922,1.093315,0.245783
242688,948,20.0,0.5043,9704.1,-1.929499,0.14393,1.093796,0.925809
242944,949,20.0,0.5043,9704.1,1.159922,0.132985,1.093164,0.680942
243200,950,20.0,0.5043,9704.1,0.393094,0.104173,1.093142,0.283897
243456,951,20.0,0.5043,9704.1,1.34675,0.355303,1.092936,1.250689
243712,952,20.0,0.5043,9704.1,-2.511223,0.082215,1.093115,0.710436
243968,953,20.0,0.5043,9704.1,0.255353,0.057942,1.092766,0.146632
244224,954,20.0,0.5043,9704.1,-2.776881,0.052921,1.093007,0.611077
244480,955,20.0,0.5043,9704.1,-3.679699,0.078203,1.092941,0.80329
244736,956,20.0,0.5043,9704.1,-3.342702,0.056057,1.09297,0.690222
244992,957,20.0,0.5043,9704.1,1.453248,0.243395,1.09254,1.0505
245248,958,20.0,0.5043,9704.1,-0.065138,0.078697,1.092638,0.073608
245504,959,20.0,0.5043,9704.1,-1.846159,0.073361,1.092908,0.612374
245760,960,20.0,0.5043,9704.1,-2.026571,0.064328,1.092437,0.575333
246016,961,20.0,0.5043,9704.1,-2.036914,0.058546,1.092188,0.572471
246272,962,20.0,0.5043,9704.1,-0.219438,0.081058,1.091909,0.146785
246528,963,20.0,0.5043,9704.1,0.102755,0.101374,1.091986,0.089918
246784,964,20.0,0.5043,9704.1,0.932337,0.114757,1.091275,0.570999
247040,965,20.0,0.5043,9704.1,-1.366133,0.038667,1.091405,0.428973
247296,966,20.0,0.5043,9704.1,1.146809,0.173191,1.091553,0.743781
247552,967,20.0,0.5043,9704.1,-2.457881,0.050622,1.091584,0.528606
247808,968,20.0,0.5043,9704.1,1.038781,0.308862,1.091488,0.948831
248064,969,20.0,0.5043,9704.1,0.494358,0.111634,1.09132,0.352041
248320,970,20.0,0.5043,9704.1,0.598991,0.117004,1.091746,0.432611
248576,971,20.0,0.5043,9704.1,0.409394,0.083424,1.091588,0.257645
248832,972,20.0,0.5043,9704.1,-2.572408,0.075326,1.091059,0.696674
249088,973,20.0,0.5043,9704.1,1.591383,0.3006,1.09106,1.119542
249344,974,20.0,0.5043,9704.1,-2.863945,0.02834,1.090851,0.430194
249600,975,20.0,0.5043,9704.1,0.543619,0.05737,1.090801,0.26311
249856,976,20.1923,0.5042,9609.1,-0.846289,0.150042,1.091792,0.594972
250112,977,20.1923,0.5042,9609.1,-2.960658,0.038294,1.090355,0.513563
250368,978,20.1923,0.5042,9609.1,-0.111922,0.063597,1.08945,0.087488
250624,979,20.1923,0.5042,9609.1,0.710916,0.068922,1.090721,0.361944
250880,980,20.1923,0.5042,9609.1,1.413567,0.202393,1.089857,0.869815
251136,981,20.1923,0.5042,9609.1,-1.929595,0.049801,1.090105,0.485279
251392,982,20.1923,0.5042,9609.1,1.375107,0.336314,1.090552,1.1041
251648,983,20.1923,0.5042,9609.1,-1.653828,0.051325,1.089234,0.492848
251904,984,20.1923,0.5042,9609.1,-2.020451,0.04,1.089684,0.476198
252160,985,20.1923,0.5042,9609.1,0.598092,0.047925,1.089154,0.253836
252416,986,20.1923,0.5042,9609.1,1.130248,0.161216,1.090689,0.718644
252672,987,20.1923,0.5042,9609.1,0.268835,0.07088,1.089356,0.1576
252928,988,20.1923,0.5042,9609.1,0.575032,0.222229,1.089708,0.552354
253184,989,20.1923,0.5042,9609.1,0.555038,0.096893,1.089261,0.351205
253440,990,20.1923,0.5042,9609.1,0.769883,0.076748,1.08918,0.393198
253696,991,20.1923,0.5042,9609.1,0.332271,0.0804,1.089384,0.211878
253952,992,20.1923,0.5042,9609.1,0.665256,0.050823,1.088677,0.300502
254208,993,20.1923,0.5042,9609.1,-0.03857,0.07392,1.088498,0.055442
254464,994,20.1923,0.5042,9609.1,-2.761477,0.051921,1.089105,0.555512
254720,995,20.1923,0.5042,9609.1,0.224277,0.041764,1.088626,0.118763
254976,996,20.1923,0.5042,9609.1,-1.171332,0.056225,1.088732,0.432451
255232,997,20.1923,0.5042,9609.1,0.228123,0.063823,1.088912,0.164876
255488,998,20.1923,0.5042,9609.1,0.901484,0.139948,1.08849,0.594945
255744,999,20.1923,0.5042,9609.1,0.673904,0.073173,1.088292,0.360493
256000,1000,20.1923,0.5042,9609.1,-0.68771,0.122954,1.087803,0.488308
256256,1001,20.1923,0.5042,9609.1,2.159433,0.469186,1.087755,1.610363
256512,1002,20.1923,0.5042,9609.1,-2.878992,0.062792,1.089294,0.617991
256768,1003,20.1923,0.5042,9609.1,-2.362516,0.049578,1.089224,0.590605
257024,1004,20.1923,0.5042,9609.1,-3.447314,0.070112,1.088964,0.711363
257280,1005,20.1923,0.5042,9609.1,1.143709,0.144278,1.087905,0.724635
257536,1006,20.1923,0.5042,9609.1,0.302761,0.077178,1.087914,0.220098
257792,1007,20.1923,0.5042,9609.1,-2.048219,0.15624,1.087491,0.903049
258048,1008,20.5556,0.5077,9554.9,-1.997349,0.116947,1.087605,0.806964
258304,1009,20.5556,0.5077,9554.9,0.664963,0.092693,1.087275,0.421067
258560,1010,20.5556,0.5077,9554.9,-0.446739,0.096855,1.087512,0.317672
258816,1011,20.5556,0.5077,9554.9,0.974919,0.16577,1.087174,0.709652
259072,1012,20.5556,0.5077,9554.9,-0.565761,0.059091,1.087475,0.295745
259328,1013,20.5556,0.5077,9554.9,1.343361,0.316434,1.087147,1.141059
259584,1014,20.5556,0.5077,9554.9,-0.267523,0.058954,1.086654,0.159316
259840,1015,20.5556,0.5077,9554.9,-1.963828,0.040731,1.087739,0.48047
260096,1016,20.5556,0.5077,9554.9,0.236406,0.146683,1.085974,0.230237
260352,1017,20.5556,0.5077,9554.9,0.777758,0.192723,1.086284,0.659296
260608,1018,20.5556,0.5077,9554.9,-2.257696,0.039327,1.086527,0.505669
260864,1019,20.5556,0.5077,9554.9,-2.228016,0.050475,1.086506,0.534134
261120,1020,20.5556,0.5077,9554.9,-0.514519,0.058239,1.087398,0.272109
261376,1021,20.5556,0.5077,9554.9,-1.91437,0.067694,1.08649,0.583962
261632,1022,20.5556,0.5077,9554.9,1.252599,0.434403,1.085361,1.357715
261888,1023,20.5556,0.5077,9554.9,-2.529847,0.102765,1.086197,0.781504
262144,1024,20.5556,0.5077,9554.9,-2.128103,0.109364,1.086196,0.814024
262400,1025,20.5556,0.5077,9554.9,-0.193213,0.062046,1.086667,0.127559
262656,1026,20.5556,0.5077,9554.9,-1.182931,0.030018,1.085758,0.323045
262912,1027,20.5556,0.5077,9554.9,0.395828,0.092572,1.086497,0.265956
263168,1028,20.5556,0.5077,9554.9,-2.105049,0.028308,1.086159,0.394753
263424,1029,20.5556,0.5077,9554.9,1.135945,0.139647,1.085526,0.702172
263680,1030,20.5556,0.5077,9554.9,0.475501,0.060166,1.083623,0.260868
263936,1031,20.5556,0.5077,9554.9,-1.532675,0.05095,1.085592,0.479725
264192,1032,20.5556,0.5077,9554.9,0.962581,0.178305,1.083872,0.769015
264448,1033,20.7143,0.5074,9438.4,-0.13769,0.119993,1.084612,0.135345
264704,1034,20.7143,0.5074,9438.4,1.485525,0.303049,1.084806,1.158113
264960,1035,20.7143,0.5074,9438.4,-1.148991,0.048453,1.08579,0.409371
265216,1036,20.7143,0.5074,9438.4,0.269468,0.04626,1.083812,0.141356
265472,1037,20.7143,0.5074,9438.4,-1.722851,0.066492,1.084236,0.584405
265728,1038,20.7143,0.5074,9438.4,0.615231,0.062151,1.084202,0.310577
265984,1039,20.7143,0.5074,9438.4,0.289421,0.121966,1.084037,0.272972
266240,1040,20.7143,0.5074,9438.4,0.795761,0.166968,1.083015,0.611322
266496,1041,20.7143,0.5074,9438.4,1.087864,0.113586,1.084055,0.604579
266752,1042,20.7143,0.5074,9438.4,1.250535,0.350694,1.082872,1.152652
267008,1043,20.7143,0.5074,9438.4,0.050139,0.100472,1.084273,0.073949
267264,1044,20.7143,0.5074,9438.4,0.148875,0.105111,1.084483,0.146225
267520,1045,20.7143,0.5074,9438.4,0.912222,0.188582,1.083691,0.691624
267776,1046,20.7143,0.5074,9438.4,-0.912712,0.021293,1.082878,0.249364
268032,1047,20.7143,0.5074,9438.4,0.012673,0.21605,1.083604,0.11063
268288,1048,20.7143,0.5074,9438.4,0.195771,0.035651,1.084395,0.10073
268544,1049,20.7143,0.5074,9438.4,-2.567826,0.048182,1.082711,0.570334
268800,1050,20.7143,0.5074,9438.4,-0.36491,0.062008,1.083009,0.209935
269056,1051,20.7143,0.5074,9438.4,-2.039442,0.064837,1.083882,0.574874
269312,1052,20.7143,0.5074,9438.4,1.969115,0.712105,1.082359,1.895864
269568,1053,20.7143,0.5074,9438.4,1.033369,0.336886,1.082583,1.0452
269824,1054,20.7143,0.5074,9438.4,0.009589,0.040141,1.083506,0.054677
270080,1055,20.7143,0.5074,9438.4,0.163955,0.031204,1.082898,0.086954
270336,1056,20.9655,0.5092,9314.4,-0.200691,0.13243,1.083439,0.210835
270592,1057,20.9655,0.5092,9314.4,0.441543,0.067348,1.08354,0.264573
270848,1058,20.9655,0.5092,9314.4,-0.016975,0.070669,1.082438,0.031416
271104,1059,20.9655,0.5092,9314.4,-1.512399,0.030096,1.084297,0.376451
271360,1060,20.9655,0.5092,9314.4,-0.192379,0.042959,1.083315,0.104391
271616,1061,20.9655,0.5092,9314.4,0.618526,0.165872,1.0853,0.549085
271872,1062,20.9655,0.5092,9314.4,-0.799381,0.106701,1.082182,0.525463
272128,1063,20.9655,0.5092,9314.4,-2.373329,0.046577,1.084698,0.572094
272384,1064,20.9655,0.5092,9314.4,0.857642,0.081326,1.083896,0.454655
272640,1065,20.9655,0.5092,9314.4,0.266037,0.116344,1.083443,0.21878
272896,1066,20.9655,0.5092,9314.4,-1.742044,0.045477,1.084627,0.474063
273152,1067,20.9655,0.5092,9314.4,0.591999,0.081312,1.084019,0.37255
273408,1068,20.9655,0.5092,9314.4,0.112749,0.064572,1.083919,0.082337
273664,1069,20.9655,0.5092,9314.4,0.110676,0.051827,1.083702,0.077136
273920,1070,20.9655,0.5092,9314.4,-2.279949,0.107645,1.085076,0.78044
274176,1071,20.9655,0.5092,9314.4,0.639338,0.120509,1.084331,0.45506
274432,1072,20.9655,0.5092,9314.4,-0.983285,0.040065,1.083766,0.367285
274688,1073,20.9655,0.5092,9314.4,0.588693,0.189215,1.084106,0.557227
274944,1074,20.9655,0.5092,9314.4,0.888834,0.268947,1.08259,0.875298
275200,1075,20.9655,0.5092,9314.4,-0.1332,0.048117,1.083688,0.093792
275456,1076,20.9655,0.5092,9314.4,-2.954075,0.09336,1.086281,0.809653
275712,1077,20.9655,0.5092,9314.4,0.227237,0.038168,1.08381,0.111504
275968,1078,20.9655,0.5092,9314.4,-0.189879,0.080761,1.082703,0.149888
276224,1079,20.9655,0.5092,9314.4,1.063784,0.316638,1.083134,1.056539
276480,1080,21.1667,0.5103,9215.6,0.805922,0.073513,1.082629,0.452556
276736,1081,21.1667,0.5103,9215.6,1.215706,0.222486,1.082154,0.96572
276992,1082,21.1667,0.5103,9215.6,-0.007537,0.070887,1.082605,0.042143
277248,1083,21.1667,0.5103,9215.6,-0.867638,0.061023,1.084724,0.422885
277504,1084,21.1667,0.5103,9215.6,-1.544226,0.149197,1.083597,0.881382
277760,1085,21.1667,0.5103,9215.6,-0.772425,0.144457,1.081306,0.633284
278016,1086,21.1667,0.5103,9215.6,-2.310853,0.168631,1.0821,1.052123
278272,1087,21.1667,0.5103,9215.6,0.68691,0.112042,1.081558,0.506968
278528,1088,21.1667,0.5103,9215.6,0.578827,0.168834,1.081493,0.56678
278784,1089,21.1667,0.5103,9215.6,-1.593584,0.072719,1.083219,0.714843
279040,1090,21.1667,0.5103,9215.6,-0.071773,0.067355,1.081531,0.083674
279296,1091,21.1667,0.5103,9215.6,-0.178017,0.112599,1.078022,0.188367
279552,1092,21.1667,0.5103,9215.6,0.363862,0.076676,1.083171,0.247882
279808,1093,21.1667,0.5103,9215.6,0.609349,0.249253,1.081879,0.711855
280064,1094,21.1667,0.5103,9215.6,0.366858,0.062562,1.080562,0.231929
280320,1095,21.1667,0.5103,9215.6,-1.010038,0.091959,1.081572,0.586294
280576,1096,21.1667,0.5103,9215.6,-0.181342,0.086554,1.080504,0.172907
280832,1097,21.1667,0.5103,9215.6,-2.241249,0.041626,1.082673,0.531321
281088,1098,21.1667,0.5103,9215.6,-1.626757,0.086031,1.083379,0.683115
281344,1099,21.1667,0.5103,9215.6,-1.67056,0.125504,1.080874,0.841587
281600,1100,21.1667,0.5103,9215.6,1.22315,0.18115,1.080901,0.85756
281856,1101,21.1667,0.5103,9215.6,0.888539,0.149658,1.080365,0.67661
282112,1102,21.1667,0.5103,9215.6,-1.63014,0.079245,1.083071,0.62765
282368,1103,21.1667,0.5103,9215.6,0.855938,0.132612,1.082462,0.602567
282624,1104,21.2903,0.5099,9108.7,0.882675,0.131384,1.079195,0.655135
282880,1105,21.2903,0.5099,9108.7,0.623531,0.096616,1.082268,0.43808
283136,1106,21.2903,0.5099,9108.7,-0.363245,0.12394,1.078923,0.325023
283392,1107,21.2903,0.5099,9108.7,1.188202,0.161843,1.079822,0.839431
283648,1108,21.2903,0.5099,9108.7,0.053269,0.111923,1.080594,0.150398
283904,1109,21.2903,0.5099,9108.7,0.242037,0.035518,1.079405,0.137132
284160,1110,21.2903,0.5099,9108.7,-1.94341,0.068726,1.081195,0.643448
284416,1111,21.2903,0.5099,9108.7,-1.69144,0.082642,1.079237,0.705832
284672,1112,21.2903,0.5099,9108.7,-2.02182,0.145886,1.079018,0.919315
284928,1113,21.2903,0.5099,9108.7,-0.521721,0.070179,1.078168,0.304506
285184,1114,21.2903,0.5099,9108.7,1.859247,0.343464,1.079475,1.337346
285440,1115,21.2903,0.5099,9108.7,-0.758188,0.115958,1.077942,0.537014
285696,1116,21.2903,0.5099,9108.7,-1.974972,0.095658,1.082258,0.78377
285952,1117,21.2903,0.5099,9108.7,0.045909,0.055373,1.079021,0.036152
286208,1118,21.2903,0.5099,9108.7,-0.760661,0.110282,1.079411,0.498615
286464,1119,21.2903,0.5099,9108.7,1.479329,0.21625,1.080923,0.964423
286720,1120,21.2903,0.5099,9108.7,1.731456,0.569609,1.077544,1.652844
286976,1121,21.2903,0.5099,9108.7,0.391023,0.111674,1.079268,0.28923
287232,1122,21.2903,0.5099,9108.7,0.558898,0.104022,1.081812,0.370225
287488,1123,21.2903,0.5099,9108.7,0.359839,0.105899,1.08092,0.277269
287744,1124,21.4375,0.5103,8989.0,-0.67045,0.118567,1.078282,0.458578
288000,1125,21.4375,0.5103,8989.0,1.243358,0.372342,1.080236,1.218363
288256,1126,21.4375,0.5103,8989.0,0.213104,0.075035,1.080172,0.153172
288512,1127,21.4375,0.5103,8989.0,1.612329,0.270973,1.078255,1.094687
288768,1128,21.4375,0.5103,8989.0,1.197793,0.211927,1.080016,0.856334
289024,1129,21.4375,0.5103,8989.0,0.740105,0.133694,1.081354,0.52951
289280,1130,21.4375,0.5103,8989.0,-2.181918,0.124965,1.081122,0.809639
289536,1131,21.4375,0.5103,8989.0,0.350563,0.085423,1.081759,0.252431
289792,1132,21.4375,0.5103,8989.0,0.911726,0.172956,1.08047,0.677574
290048,1133,21.4375,0.5103,8989.0,1.512471,0.161128,1.081822,0.836735
290304,1134,21.4375,0.5103,8989.0,-1.85836,0.04631,1.082037,0.491358
290560,1135,21.4375,0.5103,8989.0,2.056073,0.562893,1.080559,1.678648
290816,1136,21.4375,0.5103,8989.0,-0.546437,0.055426,1.077423,0.280124
291072,1137,21.4375,0.5103,8989.0,0.430324,0.179145,1.080463,0.402287
291328,1138,21.4375,0.5103,8989.0,0.398716,0.090172,1.080243,0.272025
291584,1139,21.4375,0.5103,8989.0,-0.084468,0.130022,1.079882,0.187868
291840,1140,21.4375,0.5103,8989.0,1.01629,0.167751,1.076623,0.742957
292096,1141,21.4375,0.5103,8989.0,-2.47316,0.118724,1.081599,0.877327
292352,1142,21.4375,0.5103,8989.0,-1.982475,0.077075,1.081796,0.698634
292608,1143,21.4375,0.5103,8989.0,-1.307616,0.135423,1.080913,0.763544
292864,1144,21.4375,0.5103,8989.0,-0.380524,0.039146,1.078813,0.183586
293120,1145,21.4375,0.5103,8989.0,0.593845,0.121942,1.080441,0.450559
293376,1146,21.7273,0.5136,8888.6,-1.049547,0.062657,1.081091,0.471854
293632,1147,21.7273,0.5136,8888.6,0.998837,0.113282,1.078577,0.619014
293888,1148,21.7273,0.5136,8888.6,-2.118419,0.149327,1.078594,0.947609
294144,1149,21.7273,0.5136,8888.6,-2.499842,0.218468,1.078559,1.191967
294400,1150,21.7273,0.5136,8888.6,-0.087177,0.059588,1.079688,0.059051
294656,1151,21.7273,0.5136,8888.6,-2.457635,0.20635,1.080731,1.110378
294912,1152,21.7273,0.5136,8888.6,-1.676644,0.056564,1.080157,0.552469
295168,1153,21.7273,0.5136,8888.6,-0.407192,0.085108,1.079103,0.270556
295424,1154,21.7273,0.5136,8888.6,0.536749,0.079232,1.078316,0.337572
295680,1155,21.7273,0.5136,8888.6,-1.680512,0.124091,1.080103,0.7706
295936,1156,21.7273,0.5136,8888.6,-0.47338,0.071977,1.080833,0.286853
296192,1157,21.7273,0.5136,8888.6,-2.164727,0.110801,1.081542,0.762452
296448,1158,21.7273,0.5136,8888.6,-1.585775,0.057635,1.081911,0.50658
296704,1159,21.7273,0.5136,8888.6,-1.809948,0.102722,1.080342,0.711777
296960,1160,21.7273,0.5136,8888.6,-1.860618,0.112077,1.078421,0.735612
297216,1161,21.7273,0.5136,8888.6,0.046795,0.074434,1.077483,0.054818
297472,1162,21.7273,0.5136,8888.6,0.097516,0.069485,1.080116,0.071723
297728,1163,21.7273,0.5136,8888.6,-2.014264,0.023264,1.080267,0.338624
297984,1164,21.7273,0.5136,8888.6,-1.627105,0.069311,1.080648,0.519159
298240,1165,21.7273,0.5136,8888.6,-2.048687,0.0179,1.079837,0.308812
298496,1166,21.7273,0.5136,8888.6,1.706046,0.90239,1.075987,1.998395
298752,1167,21.7273,0.5136,8888.6,1.255156,0.415428,1.07966,1.164095
299008,1168,21.7273,0.5136,8888.6,1.273693,0.321198,1.079038,0.995935
299264,1169,21.6765,0.5102,8801.8,1.908778,0.272855,1.075385,1.087241
299520,1170,21.6765,0.5102,8801.8,-0.505006,0.073759,1.074974,0.27629
299776,1171,21.6765,0.5102,8801.8,1.531918,0.244108,1.079147,0.921962
300032,1172,21.6765,0.5102,8801.8,1.530497,0.387297,1.077176,1.191559
300288,1173,21.6765,0.5102,8801.8,0.207978,0.076499,1.079867,0.123375
300544,1174,21.6765,0.5102,8801.8,1.052971,0.242737,1.07452,0.859886
300800,1175,21.6765,0.5102,8801.8,0.30048,0.176747,1.075665,0.283295
301056,1176,21.6765,0.5102,8801.8,0.736324,0.138458,1.074834,0.514171
301312,1177,21.6765,0.5102,8801.8,-0.360043,0.093211,1.076998,0.233024
301568,1178,21.6765,0.5102,8801.8,0.066035,0.073334,1.07346,0.046543
301824,1179,21.6765,0.5102,8801.8,-2.581104,0.048386,1.076706,0.597835
302080,1180,21.6765,0.5102,8801.8,0.843085,0.179401,1.074283,0.610321
302336,1181,21.6765,0.5102,8801.8,1.07453,0.168588,1.07597,0.697468
302592,1182,21.6765,0.5102,8801.8,0.41276,0.078083,1.078637,0.232097
302848,1183,21.6765,0.5102,8801.8,1.140964,0.147304,1.073689,0.695381
303104,1184,21.6765,0.5102,8801.8,0.349812,0.050699,1.074548,0.170827
303360,1185,21.6765,0.5102,8801.8,0.592694,0.196179,1.07741,0.521935
303616,1186,21.6765,0.5102,8801.8,0.085016,0.080832,1.074698,0.087064
303872,1187,21.6765,0.5102,8801.8,-2.859655,0.064939,1.077917,0.609784
304128,1188,21.6765,0.5102,8801.8,-1.777921,0.065732,1.079811,0.612994
304384,1189,21.6765,0.5102,8801.8,1.08826,0.128625,1.075503,0.611907
304640,1190,21.6765,0.5102,8801.8,-2.58539,0.138891,1.077673,0.877855
304896,1191,21.8571,0.5117,8707.4,-0.510488,0.198066,1.071733,0.533839
305152,1192,21.8571,0.5117,8707.4,1.257206,0.299423,1.070066,1.079162
305408,1193,21.8571,0.5117,8707.4,0.128036,0.103672,1.075517,0.126333
305664,1194,21.8571,0.5117,8707.4,-1.454418,0.095776,1.073475,0.620658
305920,1195,21.8571,0.5117,8707.4,-2.078713,0.113092,1.071152,0.774774
306176,1196,21.8571,0.5117,8707.4,1.228176,0.228635,1.073503,0.892007
306432,1197,21.8571,0.5117,8707.4,-0.09764,0.097537,1.071483,0.145702
306688,1198,21.8571,0.5117,8707.4,-2.464604,0.105234,1.072685,0.762233
306944,1199,21.8571,0.5117,8707.4,-0.202074,0.089807,1.071601,0.155022
307200,1200,21.8571,0.5117,8707.4,2.163851,0.39614,1.072931,1.368624
307456,1201,21.8571,0.5117,8707.4,1.670653,0.345861,1.074029,1.207349
307712,1202,21.8571,0.5117,8707.4,-1.631366,0.092708,1.072954,0.64665
307968,1203,21.8571,0.5117,8707.4,0.431792,0.095443,1.069134,0.315688
308224,1204,21.8571,0.5117,8707.4,-2.130587,0.09239,1.077824,0.669078
308480,1205,21.8571,0.5117,8707.4,0.572698,0.123418,1.072011,0.4118
308736,1206,21.8571,0.5117,8707.4,0.511638,0.159373,1.067995,0.424604
308992,1207,21.8571,0.5117,8707.4,-2.411935,0.107387,1.074424,0.73899
309248,1208,21.8571,0.5117,8707.4,0.229323,0.098176,1.073729,0.176288
309504,1209,21.8571,0.5117,8707.4,-1.34798,0.116615,1.07218,0.670503
309760,1210,21.9722,0.5119,8603.8,0.85115,0.100357,1.075547,0.469963
310016,1211,21.9722,0.5119,8603.8,1.4139,0.51479,1.07187,1.423323
310272,1212,21.9722,0.5119,8603.8,-3.138988,0.05547,1.075703,0.556455
310528,1213,21.9722,0.5119,8603.8,1.249484,0.183876,1.066521,0.839947
310784,1214,21.9722,0.5119,8603.8,-1.642049,0.126665,1.068048,0.743266
311040,1215,21.9722,0.5119,8603.8,0.046691,0.0897,1.069652,0.040827
311296,1216,21.9722,0.5119,8603.8,0.000309,0.085853,1.069258,0.069364
311552,1217,21.9722,0.5119,8603.8,1.399472,0.193091,1.07323,0.860739
311808,1218,21.9722,0.5119,8603.8,0.568819,0.184048,1.071115,0.500496
